x, y, t, p, sqrt(u^2+v^2), u, v
0.078439, 0.377307, 8, 5.70753, 0.529081, 0.526722, 0.0499064
0.055675, 0.378106, 8, 5.72982, 0.476717, 0.475038, 0.0399712
0.260167, 0.140286, 8, 4.36544, 0.540077, 0.535385, -0.071035
0.231632, 0.122903, 8, 4.35234, 1.81127, 1.80505, -0.14996
0.278099, 0.16762, 8, 4.29346, 0.301175, 0.0542573, -0.296247
0.284376, 0.200422, 8, 4.35251, 0.285272, -0.11034, -0.263069
0.082084, 0.03481, 8, 5.60252, 0.579509, 0.575118, -0.0712043
0.27601, 0.233356, 8, 4.47597, 0.141584, -0.0713779, -0.122276
0.257166, 0.260416, 8, 4.49183, 0.445269, 0.444625, -0.0239544
0.230024, 0.278423, 8, 4.54111, 1.76262, 1.752, 0.193284
0.198492, 0.283146, 8, 4.72622, 2.29858, 2.21437, 0.616479
0.167351, 0.275593, 8, 5.24234, 2.03927, 1.85401, 0.84927
0.141412, 0.257604, 8, 5.96621, 1.47431, 1.3175, 0.661651
0.123773, 0.230619, 8, 6.54583, 1.03125, 0.999807, 0.252706
0.117086, 0.198389, 8, 6.69007, 1.02093, 1.01865, -0.0681787
0.124256, 0.166406, 8, 6.39631, 1.12103, 1.05255, -0.385806
0.142901, 0.140873, 8, 5.73737, 1.62548, 1.42085, -0.789542
0.168893, 0.123829, 8, 4.99486, 2.16014, 1.96561, -0.895869
0.217709, 0.108524, 8, 4.65611, 2.24737, 2.2149, -0.380646
0.278445, 0.147824, 8, 4.29126, 0.369778, 0.334855, -0.156869
0.125436, 0.146978, 8, 5.98554, 1.34887, 1.25501, -0.494373
0.181376, 0.10977, 8, 5.09088, 1.87452, 1.80962, -0.489014
0.251165, 0.123337, 8, 4.39108, 1.62893, 1.62657, -0.0875024
0.150773, 0.124356, 8, 5.459, 1.58256, 1.48982, -0.53379
0.291672, 0.181745, 8, 4.25146, 0.309987, -0.0502896, -0.305881
0.11033, 0.17972, 8, 6.47852, 1.11292, 1.08237, -0.258933
0.110132, 0.216561, 8, 6.56959, 1.04725, 1.0411, 0.113319
0.12435, 0.249724, 8, 6.17192, 1.27475, 1.20809, 0.406827
0.1485, 0.27504, 8, 5.65506, 1.48069, 1.40282, 0.473843
0.180411, 0.288445, 8, 5.23112, 1.86749, 1.79399, 0.518774
0.215564, 0.292038, 8, 4.86353, 2.14786, 2.1065, 0.419471
0.248767, 0.278166, 8, 4.56503, 1.58251, 1.57932, 0.100526
0.290102, 0.219498, 8, 4.42562, 0.198517, -0.119623, -0.158428
0.274582, 0.253098, 8, 4.5114, 0.152257, 0.121048, -0.0923558
0.13162, 0.052872, 8, 5.50704, 0.996088, 0.977035, -0.19389
0.111914, 0.052411, 8, 5.55718, 0.880752, 0.865052, -0.165553
0.172266, 0.053478, 8, 5.32198, 1.19183, 1.17537, -0.197389
0.192632, 0.053249, 8, 5.21198, 1.30714, 1.29249, -0.195135
0.212251, 0.051643, 8, 5.10929, 1.35948, 1.35288, -0.133709
0.231978, 0.051042, 8, 5.00505, 1.42948, 1.426, -0.0996618
0.251412, 0.051963, 8, 4.91237, 1.4672, 1.46672, -0.0375428
0.271251, 0.052389, 8, 4.81524, 1.52006, 1.52006, 0.000467018
0.291191, 0.052613, 8, 4.7341, 1.5225, 1.52172, 0.0487638
0.311114, 0.052681, 8, 4.66417, 1.51159, 1.50797, 0.104526
0.331097, 0.052522, 8, 4.60897, 1.47934, 1.47273, 0.139668
0.351086, 0.052434, 8, 4.55584, 1.42993, 1.41964, 0.171263
0.371133, 0.052249, 8, 4.52238, 1.3557, 1.34275, 0.186939
0.391243, 0.052062, 8, 4.49115, 1.27018, 1.25692, 0.183041
0.411359, 0.051932, 8, 4.47059, 1.17975, 1.16776, 0.167755
0.431498, 0.051862, 8, 4.45339, 1.09146, 1.0827, 0.138044
0.451536, 0.051876, 8, 4.44392, 1.01813, 1.01348, 0.0972321
0.471541, 0.051926, 8, 4.4408, 0.971181, 0.969198, 0.0620294
0.491473, 0.051963, 8, 4.44256, 0.955064, 0.954948, 0.0149119
0.511352, 0.051992, 8, 4.45612, 0.981674, 0.980559, -0.0467753
0.531241, 0.052013, 8, 4.47571, 1.03425, 1.03167, -0.0729928
0.551162, 0.052024, 8, 4.48019, 1.07718, 1.07589, -0.0528683
0.571139, 0.052033, 8, 4.46311, 1.10251, 1.10217, -0.0273625
0.59116, 0.05201, 8, 4.43248, 1.1114, 1.11137, -0.00847321
0.611238, 0.051984, 8, 4.39057, 1.0973, 1.09717, 0.0167207
0.631335, 0.051945, 8, 4.3322, 1.05616, 1.055, 0.0495261
0.651472, 0.051904, 8, 4.253, 0.993507, 0.990047, 0.0828472
0.671514, 0.051921, 8, 4.15328, 0.919096, 0.912778, 0.107584
0.691527, 0.05195, 8, 4.03877, 0.839809, 0.831651, 0.11677
0.711445, 0.051977, 8, 3.91891, 0.759894, 0.752613, 0.10494
0.731348, 0.051993, 8, 3.80463, 0.686386, 0.683364, 0.0643374
0.751243, 0.052012, 8, 3.71016, 0.643023, 0.643001, 0.00534234
0.771171, 0.052027, 8, 3.63867, 0.643772, 0.642748, -0.0362974
0.79114, 0.052027, 8, 3.57665, 0.665651, 0.664787, -0.0338871
0.811164, 0.052015, 8, 3.50909, 0.677763, 0.677761, 0.00166679
0.831252, 0.051987, 8, 3.43138, 0.665094, 0.663874, 0.0402569
0.851348, 0.051952, 8, 3.34737, 0.629837, 0.626852, 0.0612541
0.87148, 0.051917, 8, 3.2637, 0.584832, 0.58186, 0.0588843
0.891533, 0.051933, 8, 3.18901, 0.547022, 0.545851, 0.0357702
0.91155, 0.051958, 8, 3.13073, 0.531923, 0.53192, -0.00183804
0.931465, 0.051989, 8, 3.09263, 0.548731, 0.546955, -0.0441165
0.951365, 0.05199, 8, 3.07188, 0.595368, 0.589957, -0.080086
0.971245, 0.052007, 8, 3.06041, 0.660893, 0.65312, -0.101062
0.991163, 0.052019, 8, 3.04811, 0.730944, 0.723632, -0.103126
1.01112, 0.052019, 8, 3.02667, 0.792922, 0.787993, -0.0882774
1.03114, 0.052009, 8, 2.99177, 0.8382, 0.835863, -0.0625554
1.05123, 0.051984, 8, 2.94309, 0.862913, 0.862249, -0.033839
1.07134, 0.051946, 8, 2.88319, 0.868151, 0.868109, -0.00851806
1.09144, 0.051916, 8, 2.81558, 0.858823, 0.858757, 0.010677
1.11153, 0.051923, 8, 2.74324, 0.840105, 0.839737, 0.0248428
1.13152, 0.051951, 8, 2.66797, 0.815404, 0.814583, 0.036571
1.15147, 0.051969, 8, 2.58954, 0.785199, 0.783728, 0.0480496
1.17137, 0.05198, 8, 2.50711, 0.74955, 0.747143, 0.0600208
1.19125, 0.051991, 8, 2.41942, 0.708071, 0.704393, 0.0720774
1.21118, 0.052016, 8, 2.32553, 0.660491, 0.655301, 0.0826356
1.23114, 0.052018, 8, 2.22572, 0.607138, 0.600688, 0.0882698
1.25117, 0.052009, 8, 2.12261, 0.550809, 0.54432, 0.0843002
1.27125, 0.051988, 8, 2.02215, 0.497963, 0.493451, 0.0668852
1.29135, 0.051943, 8, 1.93285, 0.458948, 0.457551, 0.0357728
1.31148, 0.05191, 8, 1.86252, 0.445675, 0.44565, -0.00470908
1.33154, 0.051921, 8, 1.81556, 0.464767, 0.462425, -0.0465969
1.35155, 0.051948, 8, 1.78987, 0.513107, 0.506635, -0.0812363
1.37147, 0.051973, 8, 1.77864, 0.579746, 0.570742, -0.101779
1.39137, 0.051987, 8, 1.77261, 0.652396, 0.643803, -0.105541
1.41126, 0.051998, 8, 1.76353, 0.720179, 0.713959, -0.0944478
1.43117, 0.052008, 8, 1.74605, 0.775194, 0.771697, -0.0735443
1.45113, 0.052027, 8, 1.71786, 0.813042, 0.811587, -0.0486118
1.47115, 0.052016, 8, 1.67911, 0.832613, 0.832248, -0.0246528
1.49123, 0.051986, 8, 1.63133, 0.836047, 0.836035, -0.00441118
1.51132, 0.051947, 8, 1.57667, 0.827249, 0.82717, 0.0114345
1.53146, 0.051909, 8, 1.51683, 0.810144, 0.809786, 0.0240916
1.5515, 0.051925, 8, 1.45325, 0.787788, 0.786988, 0.0355051
1.57152, 0.051947, 8, 1.38585, 0.76059, 0.759116, 0.0473338
1.59147, 0.051964, 8, 1.31424, 0.728046, 0.72557, 0.0599864
1.61136, 0.051994, 8, 1.23773, 0.68955, 0.685732, 0.072463
1.63125, 0.052012, 8, 1.15591, 0.644895, 0.639644, 0.0821331
1.65118, 0.05202, 8, 1.07015, 0.595829, 0.589657, 0.085538
1.67115, 0.052025, 8, 0.983882, 0.546309, 0.540485, 0.0795607
1.69118, 0.052012, 8, 0.902588, 0.502357, 0.498425, 0.0627339
1.71124, 0.051984, 8, 0.83245, 0.471455, 0.470052, 0.0363558
1.73136, 0.051937, 8, 0.778381, 0.460274, 0.460255, 0.00426563
1.75145, 0.051908, 8, 0.742444, 0.47176, 0.470923, -0.0280936
1.77153, 0.051917, 8, 0.722833, 0.50366, 0.50058, -0.0556114
1.79155, 0.051943, 8, 0.715052, 0.549513, 0.544436, -0.0745291
1.81149, 0.051961, 8, 0.713197, 0.601661, 0.595925, -0.0828846
1.83136, 0.051989, 8, 0.711593, 0.653663, 0.6486, -0.0812
1.85125, 0.051999, 8, 0.705947, 0.69966, 0.696047, -0.0710166
1.87116, 0.052007, 8, 0.693587, 0.736161, 0.734076, -0.0553718
1.89114, 0.052022, 8, 0.673367, 0.76088, 0.759988, -0.0368219
1.91116, 0.05201, 8, 0.64534, 0.77323, 0.773023, -0.0179042
1.93125, 0.051981, 8, 0.610065, 0.773819, 0.773819, 0.000178289
1.95134, 0.051943, 8, 0.568545, 0.764373, 0.764189, 0.0167555
1.97148, 0.051911, 8, 0.521233, 0.746276, 0.745593, 0.0319175
1.99152, 0.051932, 8, 0.468963, 0.721607, 0.720191, 0.0451793
2.01157, 0.051966, 8, 0.411888, 0.690895, 0.688597, 0.0563039
2.03145, 0.052029, 8, 0.351342, 0.656423, 0.653327, 0.0636747
2.05132, 0.052053, 8, 0.288199, 0.618769, 0.615147, 0.0668522
2.07104, 0.052056, 8, 0.225152, 0.581264, 0.577845, 0.0629561
2.09063, 0.052064, 8, 0.165252, 0.547021, 0.544295, 0.0545388
2.10995, 0.051973, 8, 0.11194, 0.520782, 0.519591, 0.0351948
2.12822, 0.050823, 8, 0.0706424, 0.49552, 0.495179, 0.0183724
2.14531, 0.048553, 8, 0.0421405, 0.478223, 0.478159, -0.00781684
2.15992, 0.044984, 8, 0.024749, 0.455345, 0.45498, -0.0182337
0.051943, 0.301014, 8, 5.87471, 1.19928, 1.1888, 0.158224
0.051557, 0.31989, 8, 5.822, 1.06184, 1.0557, 0.114018
2.15326, 0.079303, 8, 0.00868666, 0.663197, 0.662771, -0.0237777
0.051539, 0.338929, 8, 5.77738, 0.892549, 0.888427, 0.0856858
0.05112, 0.263573, 8, 6.01845, 1.33901, 1.33351, 0.121246
0.052096, 0.244635, 8, 6.10026, 1.38703, 1.38578, 0.0589024
0.051861, 0.225319, 8, 6.16129, 1.42648, 1.42637, 0.0176902
0.052672, 0.205491, 8, 6.18171, 1.4408, 1.4408, 0.0016604
0.052698, 0.186178, 8, 6.15286, 1.43824, 1.43661, -0.0686382
0.052107, 0.166198, 8, 6.08338, 1.40406, 1.40179, -0.0798496
0.052442, 0.146564, 8, 5.98343, 1.35059, 1.34714, -0.0964579
0.051889, 0.126754, 8, 5.87518, 1.27314, 1.26624, -0.132353
0.051196, 0.106871, 8, 5.78457, 1.17486, 1.16729, -0.133157
0.050529, 0.087503, 8, 5.71716, 1.03221, 1.02603, -0.112781
0.048209, 0.070268, 8, 5.67402, 0.884454, 0.879526, -0.0932356
2.15137, 0.098771, 8, -0.00875182, 0.794031, 0.79384, -0.0174154
0.054245, 0.053793, 8, 5.64361, 0.730503, 0.72557, -0.0847483
2.15673, 0.060565, 8, 0.0193957, 0.559306, 0.558828, -0.0231072
2.15175, 0.118979, 8, -0.0269911, 0.97369, 0.973608, -0.0126538
2.15205, 0.139142, 8, -0.0335686, 1.17034, 1.17032, -0.00615995
2.1524, 0.159069, 8, -0.0263256, 1.35095, 1.35095, -0.000264166
2.15251, 0.178343, 8, -0.00596979, 1.49955, 1.49953, 0.00610178
2.15256, 0.19764, 8, 0.0244954, 1.59888, 1.59885, 0.00982583
2.15279, 0.217539, 8, 0.0595167, 1.64276, 1.64273, 0.0107824
2.15266, 0.236926, 8, 0.091498, 1.63283, 1.63281, 0.0080292
2.15273, 0.257012, 8, 0.118722, 1.5734, 1.5734, -0.00463244
2.15245, 0.276653, 8, 0.135926, 1.47992, 1.47978, -0.0203498
2.15224, 0.296345, 8, 0.143703, 1.35488, 1.3545, -0.0322281
2.15253, 0.315735, 8, 0.141967, 1.19756, 1.19707, -0.0341859
2.15239, 0.336155, 8, 0.13807, 1.00316, 1.00285, -0.0251644
2.15252, 0.355569, 8, 0.129497, 0.798032, 0.797902, -0.0143549
2.08832, 0.354056, 8, 0.244522, 0.797318, 0.796101, 0.0440319
2.06779, 0.356057, 8, 0.26319, 0.747879, 0.745603, 0.0582988
2.13221, 0.348935, 8, 0.177635, 0.877934, 0.877907, 0.00689225
2.10952, 0.351147, 8, 0.216673, 0.848644, 0.848204, 0.0273056
2.04776, 0.357314, 8, 0.275457, 0.698582, 0.6954, 0.0666003
2.0278, 0.357823, 8, 0.283025, 0.651958, 0.648133, 0.0705186
2.00789, 0.358024, 8, 0.289029, 0.606848, 0.603095, 0.06739
1.98805, 0.358102, 8, 0.297222, 0.565729, 0.562872, 0.0567892
1.96816, 0.358098, 8, 0.31173, 0.532837, 0.531401, 0.0390965
1.94823, 0.358056, 8, 0.336447, 0.512646, 0.51239, 0.016186
1.92835, 0.35803, 8, 0.373873, 0.507859, 0.50777, -0.00952019
1.90847, 0.358013, 8, 0.424653, 0.519308, 0.518165, -0.0344468
1.88858, 0.357975, 8, 0.487399, 0.545463, 0.542651, -0.055315
1.86867, 0.357967, 8, 0.558947, 0.582143, 0.577935, -0.0698714
1.84871, 0.357968, 8, 0.635317, 0.624954, 0.620235, -0.0766526
1.82867, 0.357974, 8, 0.712615, 0.669519, 0.665191, -0.0760006
1.80859, 0.357998, 8, 0.78755, 0.712183, 0.708818, -0.0691475
1.78849, 0.358049, 8, 0.858137, 0.750241, 0.747991, -0.0580631
1.76836, 0.358088, 8, 0.923506, 0.782556, 0.781287, -0.0445511
1.7483, 0.358076, 8, 0.983151, 0.808168, 0.807629, -0.029514
1.72829, 0.35805, 8, 1.03692, 0.825579, 0.82548, -0.0128221
1.70837, 0.358024, 8, 1.08408, 0.832493, 0.832471, 0.00605393
1.68848, 0.358011, 8, 1.12378, 0.826524, 0.826079, 0.0271193
1.66859, 0.357991, 8, 1.15506, 0.806012, 0.804511, 0.049168
1.64868, 0.357981, 8, 1.17741, 0.770453, 0.767302, 0.0696164
1.6287, 0.357973, 8, 1.19148, 0.721751, 0.716735, 0.0849458
1.60868, 0.357985, 8, 1.19951, 0.663998, 0.657668, 0.0914664
1.58859, 0.35801, 8, 1.20581, 0.603605, 0.597381, 0.0864528
1.56848, 0.358049, 8, 1.21639, 0.548475, 0.544106, 0.0690911
1.54835, 0.358091, 8, 1.23786, 0.507211, 0.505525, 0.0413229
1.52829, 0.358072, 8, 1.27534, 0.487656, 0.487597, 0.00760484
1.50828, 0.358052, 8, 1.33121, 0.492307, 0.491603, -0.0263208
1.48836, 0.358022, 8, 1.4036, 0.518586, 0.515717, -0.054471
1.46847, 0.357995, 8, 1.48802, 0.559437, 0.554645, -0.0730672
1.4486, 0.357992, 8, 1.57835, 0.60713, 0.601717, -0.0808922
1.42867, 0.357972, 8, 1.66957, 0.655914, 0.651026, -0.0799272
1.40868, 0.357961, 8, 1.75822, 0.702224, 0.698354, -0.0736229
1.38868, 0.357984, 8, 1.843, 0.744714, 0.741844, -0.065316
1.36859, 0.35801, 8, 1.92445, 0.783937, 0.781856, -0.0570722
1.34847, 0.358057, 8, 2.00301, 0.819985, 0.818538, -0.0487003
1.32836, 0.358087, 8, 2.07879, 0.852432, 0.851557, -0.0386228
1.30828, 0.358078, 8, 2.15103, 0.878828, 0.878491, -0.0243569
1.28829, 0.358047, 8, 2.21787, 0.894747, 0.89474, -0.00363738
1.26836, 0.358026, 8, 2.27666, 0.894396, 0.894052, 0.0248002
1.24848, 0.358002, 8, 2.32416, 0.872941, 0.870919, 0.0593906
1.22857, 0.357978, 8, 2.3574, 0.827774, 0.822313, 0.0949248
1.20867, 0.35798, 8, 2.37514, 0.760361, 0.750391, 0.12273
1.18869, 0.357971, 8, 2.37991, 0.678025, 0.66475, 0.133508
1.16864, 0.357978, 8, 2.37981, 0.592395, 0.579949, 0.120794
1.14857, 0.358018, 8, 2.3871, 0.51925, 0.512216, 0.0851785
1.12846, 0.358059, 8, 2.41399, 0.475604, 0.474301, 0.0351928
1.10833, 0.358089, 8, 2.4671, 0.47104, 0.470749, -0.0165696
1.08828, 0.358075, 8, 2.54455, 0.50109, 0.497645, -0.0586621
1.06828, 0.358047, 8, 2.63851, 0.551617, 0.545062, -0.0847866
1.04836, 0.35802, 8, 2.73959, 0.609534, 0.602163, -0.0945041
1.02846, 0.357994, 8, 2.8408, 0.666287, 0.660025, -0.0911311
1.00859, 0.357996, 8, 2.93794, 0.716251, 0.711906, -0.0787679
0.988663, 0.357982, 8, 3.02966, 0.756288, 0.753749, -0.0619115
0.968713, 0.35798, 8, 3.11625, 0.785561, 0.78422, -0.0458836
0.948674, 0.357974, 8, 3.2002, 0.808827, 0.80802, -0.0361219
0.928604, 0.358005, 8, 3.2842, 0.833562, 0.832857, -0.0342628
0.908479, 0.358053, 8, 3.36927, 0.865044, 0.864317, -0.0354369
0.888367, 0.358084, 8, 3.45222, 0.900069, 0.899484, -0.0324245
0.868282, 0.358075, 8, 3.52826, 0.930197, 0.929947, -0.0215891
0.848291, 0.358043, 8, 3.59376, 0.947561, 0.947551, -0.00430416
0.828365, 0.358014, 8, 3.64735, 0.948216, 0.948087, 0.0156816
0.808477, 0.358013, 8, 3.68941, 0.932465, 0.931865, 0.0334322
0.788586, 0.357997, 8, 3.72239, 0.905343, 0.904234, 0.0448123
0.768684, 0.35799, 8, 3.74982, 0.873787, 0.872355, 0.0500067
0.748694, 0.357973, 8, 3.7755, 0.843867, 0.842144, 0.0539023
0.728663, 0.357983, 8, 3.80223, 0.816585, 0.81413, 0.0632765
0.708592, 0.358015, 8, 3.8298, 0.78814, 0.783709, 0.0834496
0.688484, 0.358059, 8, 3.8537, 0.750354, 0.74219, 0.110384
0.668366, 0.35809, 8, 3.86737, 0.695897, 0.685042, 0.122438
0.648282, 0.358083, 8, 3.87502, 0.633005, 0.626833, 0.0881796
0.628274, 0.358058, 8, 3.90052, 0.602749, 0.602696, 0.00802578
0.608361, 0.358024, 8, 3.95972, 0.63648, 0.633292, -0.0636283
0.58847, 0.358012, 8, 4.03323, 0.697944, 0.692599, -0.0862114
0.568592, 0.358001, 8, 4.09872, 0.757909, 0.751639, -0.0972936
0.548656, 0.357975, 8, 4.16939, 0.839581, 0.828006, -0.138932
0.528712, 0.357983, 8, 4.25568, 0.955511, 0.938522, -0.179384
0.508684, 0.357998, 8, 4.34081, 1.08058, 1.06238, -0.197444
0.488621, 0.358039, 8, 4.4216, 1.20564, 1.18747, -0.208514
0.468507, 0.358103, 8, 4.49792, 1.32274, 1.30766, -0.199207
0.448447, 0.358204, 8, 4.56155, 1.40773, 1.39664, -0.176384
0.428371, 0.358221, 8, 4.62189, 1.4655, 1.45765, -0.151487
0.408352, 0.35816, 8, 4.67917, 1.50029, 1.49598, -0.113608
0.388465, 0.357964, 8, 4.73019, 1.50974, 1.50763, -0.0796728
0.368578, 0.357589, 8, 4.77807, 1.50795, 1.507, -0.0534661
0.348743, 0.357234, 8, 4.82554, 1.49771, 1.4974, -0.0307885
0.328951, 0.35676, 8, 4.86648, 1.48976, 1.48975, -0.00632069
0.309014, 0.356254, 8, 4.91984, 1.47407, 1.47403, 0.0114117
0.288879, 0.355987, 8, 4.97374, 1.45248, 1.45217, 0.0297832
0.268612, 0.355635, 8, 5.03088, 1.42781, 1.42645, 0.0622345
0.248338, 0.355918, 8, 5.10932, 1.40306, 1.39939, 0.101399
0.228531, 0.357527, 8, 5.19823, 1.30925, 1.3052, 0.102802
0.208659, 0.358033, 8, 5.28829, 1.23612, 1.22736, 0.146952
0.188942, 0.357579, 8, 5.3753, 1.15881, 1.14878, 0.152118
0.16866, 0.356995, 8, 5.46817, 1.10231, 1.08731, 0.181227
0.148318, 0.355971, 8, 5.55015, 1.01788, 1.00432, 0.165545
0.128351, 0.35608, 8, 5.61603, 0.951999, 0.936527, 0.170934
0.108607, 0.358019, 8, 5.66719, 0.829477, 0.82004, 0.124767
0.086981, 0.357568, 8, 5.70665, 0.787608, 0.779229, 0.114579
0.068549, 0.36367, 8, 5.7266, 0.668729, 0.664895, 0.0715084
0.051197, 0.282559, 8, 5.93875, 1.28827, 1.27841, 0.159103
0.151845, 0.053286, 8, 5.42123, 1.10756, 1.08477, -0.223555
0.275901, 0.124455, 8, 4.32688, 1.53087, 1.53087, 0.00262783
0.092712, 0.051565, 8, 5.59903, 0.824919, 0.810638, -0.152831
0.10684, 0.15725, 8, 6.16555, 1.37874, 1.24642, -0.589377
0.160899, 0.106872, 8, 5.22508, 1.645, 1.54456, -0.566017
0.296938, 0.159872, 8, 4.16665, 0.311892, 0.211895, -0.22886
0.130612, 0.126159, 8, 5.66775, 1.54145, 1.37456, -0.697608
0.239127, 0.105229, 8, 4.58677, 2.21903, 2.20805, -0.220486
0.097031, 0.197634, 8, 6.49114, 1.17975, 1.17646, -0.0880169
0.106269, 0.2381, 8, 6.33277, 1.30763, 1.22446, 0.458903
0.127479, 0.271189, 8, 5.85412, 1.4925, 1.35204, 0.632096
0.159139, 0.293152, 8, 5.40261, 1.5841, 1.501, 0.506314
0.196442, 0.302496, 8, 5.05833, 1.76198, 1.72096, 0.377986
0.236707, 0.297552, 8, 4.77264, 2.15813, 2.14128, 0.26918
0.270018, 0.275404, 8, 4.60038, 1.23206, 1.23205, -0.00510709
0.306167, 0.200836, 8, 4.2901, 0.291261, -0.205789, -0.206116
0.293573, 0.242494, 8, 4.51462, 0.129928, -0.0739369, -0.106839
0.197935, 0.093204, 8, 4.92073, 1.7904, 1.75275, -0.365245
0.073255, 0.052594, 8, 5.62818, 0.75563, 0.748634, -0.102586
0.052047, 0.357946, 8, 5.74672, 0.705563, 0.702463, 0.0660716
0.20491, 0.071339, 8, 5.07224, 1.59793, 1.58088, -0.232778
0.183876, 0.072324, 8, 5.21981, 1.52099, 1.48926, -0.309042
0.240573, 0.069271, 8, 4.89101, 1.65689, 1.65335, -0.108269
0.260602, 0.069831, 8, 4.77949, 1.71993, 1.71892, -0.0590111
0.280928, 0.070179, 8, 4.70584, 1.69896, 1.69871, 0.029203
0.300964, 0.070454, 8, 4.62409, 1.72123, 1.71906, 0.086388
0.320935, 0.07037, 8, 4.55203, 1.70753, 1.7015, 0.143362
0.341043, 0.070107, 8, 4.51903, 1.65759, 1.6444, 0.208653
0.361117, 0.069874, 8, 4.48158, 1.59965, 1.58078, 0.244971
0.381229, 0.069602, 8, 4.46528, 1.51528, 1.49215, 0.263796
0.401408, 0.069303, 8, 4.45578, 1.41945, 1.39635, 0.255072
0.421543, 0.069164, 8, 4.45214, 1.31784, 1.29685, 0.23429
0.441554, 0.069159, 8, 4.44962, 1.21914, 1.20523, 0.183641
0.461529, 0.069218, 8, 4.45269, 1.15038, 1.1444, 0.117195
0.481424, 0.0693, 8, 4.4605, 1.13131, 1.13034, 0.0470098
0.501322, 0.06935, 8, 4.47393, 1.16158, 1.16062, -0.0471828
0.521213, 0.069351, 8, 4.49195, 1.21884, 1.21313, -0.117811
0.541157, 0.069401, 8, 4.49908, 1.27358, 1.26842, -0.114551
0.561121, 0.069373, 8, 4.48606, 1.32842, 1.32603, -0.0795215
0.58117, 0.069375, 8, 4.45692, 1.38936, 1.38855, -0.0473838
0.601251, 0.069364, 8, 4.41593, 1.43261, 1.43261, 0.000354518
0.62136, 0.069302, 8, 4.36343, 1.43275, 1.43128, 0.0646871
0.641433, 0.069288, 8, 4.2948, 1.38965, 1.38378, 0.127645
0.661457, 0.069298, 8, 4.20449, 1.31169, 1.2999, 0.175464
0.681433, 0.069323, 8, 4.09506, 1.21203, 1.19586, 0.19733
0.701388, 0.069343, 8, 3.97603, 1.10626, 1.08875, 0.196048
0.721297, 0.069373, 8, 3.85506, 0.994437, 0.980233, 0.167475
0.741214, 0.069385, 8, 3.7442, 0.882268, 0.877451, 0.0920701
0.76114, 0.069365, 8, 3.66076, 0.809911, 0.809897, -0.00472364
0.781126, 0.069371, 8, 3.60001, 0.79286, 0.791044, -0.0536302
0.801158, 0.069353, 8, 3.53904, 0.794305, 0.793857, -0.0266821
0.821241, 0.069355, 8, 3.46535, 0.781658, 0.780676, 0.0391789
0.841355, 0.069312, 8, 3.38083, 0.742281, 0.736341, 0.0937163
0.861479, 0.069275, 8, 3.29151, 0.680544, 0.67135, 0.111486
0.881516, 0.069274, 8, 3.20603, 0.614169, 0.60763, 0.0893832
0.901527, 0.069287, 8, 3.13439, 0.568085, 0.567019, 0.0347813
0.921445, 0.069321, 8, 3.08566, 0.565648, 0.564399, -0.0375745
0.941335, 0.069356, 8, 3.06126, 0.614587, 0.604865, -0.108887
0.961233, 0.069384, 8, 3.05422, 0.701443, 0.68277, -0.160774
0.981137, 0.069356, 8, 3.05169, 0.804054, 0.783376, -0.181178
1.00111, 0.069358, 8, 3.04114, 0.903838, 0.888032, -0.168296
1.02113, 0.069341, 8, 3.01543, 0.986045, 0.977541, -0.129225
1.04121, 0.069342, 8, 2.97314, 1.04171, 1.03882, -0.0775164
1.06133, 0.069303, 8, 2.91698, 1.06723, 1.06688, -0.0274874
1.08145, 0.06927, 8, 2.85117, 1.06673, 1.06667, 0.011286
1.10149, 0.069265, 8, 2.77996, 1.04855, 1.04787, 0.0378093
1.12151, 0.069274, 8, 2.70584, 1.02007, 1.01851, 0.0564845
1.14143, 0.069296, 8, 2.62961, 0.985164, 0.982451, 0.0730574
1.16134, 0.069306, 8, 2.55, 0.944125, 0.939802, 0.0902509
1.18123, 0.06935, 8, 2.46544, 0.896449, 0.889842, 0.108644
1.20115, 0.069354, 8, 2.37423, 0.84048, 0.830825, 0.127024
1.22112, 0.069352, 8, 2.275, 0.775305, 0.76221, 0.141893
1.24117, 0.069366, 8, 2.168, 0.700728, 0.685294, 0.146262
1.26126, 0.069334, 8, 2.05766, 0.620495, 0.606389, 0.131556
1.28138, 0.069294, 8, 1.95276, 0.545422, 0.53744, 0.0929725
1.30147, 0.069267, 8, 1.86482, 0.492987, 0.491879, 0.0330415
1.32154, 0.069256, 8, 1.8028, 0.482166, 0.480663, -0.038046
1.34151, 0.069275, 8, 1.76926, 0.519158, 0.508207, -0.106067
1.36146, 0.069296, 8, 1.75863, 0.592808, 0.571675, -0.156874
1.38134, 0.06932, 8, 1.7601, 0.685272, 0.660905, -0.181111
1.40123, 0.06933, 8, 1.76199, 0.781515, 0.761339, -0.176434
1.42116, 0.069374, 8, 1.75555, 0.869864, 0.857163, -0.148106
1.44112, 0.069372, 8, 1.73654, 0.94028, 0.934322, -0.105679
1.46114, 0.069357, 8, 1.7044, 0.987037, 0.985209, -0.0600591
1.48122, 0.069357, 8, 1.66089, 1.00896, 1.00877, -0.0192769
1.50133, 0.069308, 8, 1.60854, 1.00869, 1.00861, 0.0124134
1.52144, 0.069263, 8, 1.55009, 0.992551, 0.991923, 0.0353095
1.54146, 0.069272, 8, 1.48772, 0.967418, 0.965983, 0.0526743
