x,y,u,v,sqrt
0.64, 0.78, 0.146475, -0.0248002, 0.14856
0.66, 0.78, 0.140771, -0.0349214, 0.145038
0.68, 0.78, 0.134123, -0.045133, 0.141513
0.7, 0.78, 0.126471, -0.055478, 0.138104
0.72, 0.78, 0.117767, -0.066006, 0.135003
0.74, 0.78, 0.10798, -0.0767925, 0.132502
0.76, 0.78, 0.0971111, -0.0879776, 0.131037
0.78, 0.78, 0.085202, -0.0998385, 0.131252
0.8, 0.78, 0.0723328, -0.112926, 0.134106
0.82, 0.78, 0.058598, -0.128326, 0.141072
0.84, 0.78, 0.0440275, -0.148134, 0.154538
0.86, 0.78, 0.028436, -0.176202, 0.178482
0.88, 0.78, 0.0112291, -0.218987, 0.219275
0.9, 0.78, -0.00848153, -0.285531, 0.285657
0.92, 0.78, -0.0300419, -0.381368, 0.382549
0.94, 0.78, -0.0458795, -0.481703, 0.483883
0.96, 0.78, -0.0415983, -0.496701, 0.49844
0.98, 0.78, -0.0173345, -0.327824, 0.328282
1, 0.78, 0, 0, 0
0, 0.8, 0, 0, 0
0.02, 0.8, 0.00137517, 0.0322579, 0.0322872
0.04, 0.8, 0.0047664, 0.0664274, 0.0665982
0.06, 0.8, 0.0104353, 0.100003, 0.100546
0.08, 0.8, 0.0181834, 0.130558, 0.131818
0.1, 0.8, 0.0275559, 0.156257, 0.158669
0.12, 0.8, 0.0380439, 0.176202, 0.180262
0.14, 0.8, 0.0492416, 0.190394, 0.196659
0.16, 0.8, 0.0608896, 0.199419, 0.208508
0.18, 0.8, 0.0728262, 0.204056, 0.216662
0.2, 0.8, 0.0849103, 0.205015, 0.221903
0.22, 0.8, 0.0969692, 0.20285, 0.224836
0.24, 0.8, 0.108789, 0.197993, 0.225912
0.26, 0.8, 0.120136, 0.190818, 0.225486
0.28, 0.8, 0.130789, 0.181699, 0.223875
0.3, 0.8, 0.140569, 0.171025, 0.22138
0.32, 0.8, 0.149352, 0.159198, 0.218289
0.34, 0.8, 0.157076, 0.146607, 0.214864
0.36, 0.8, 0.163727, 0.133607, 0.211323
0.38, 0.8, 0.169332, 0.120498, 0.207829
0.4, 0.8, 0.173943, 0.107516, 0.204489
0.42, 0.8, 0.177623, 0.0948307, 0.201352
0.44, 0.8, 0.180435, 0.0825515, 0.198422
0.46, 0.8, 0.182434, 0.070734, 0.195667
0.48, 0.8, 0.183664, 0.0593922, 0.193029
0.5, 0.8, 0.184155, 0.0485085, 0.190437
0.52, 0.8, 0.183919, 0.0380436, 0.187813
0.54, 0.8, 0.182956, 0.0279443, 0.185078
0.56, 0.8, 0.18125, 0.0181501, 0.182157
0.58, 0.8, 0.178775, 0.00859815, 0.178982
0.6, 0.8, 0.175492, -0.000773615, 0.175494
0.62, 0.8, 0.171353, -0.0100237, 0.171646
0.64, 0.8, 0.166303, -0.019206, 0.167408
0.66, 0.8, 0.160278, -0.0283698, 0.16277
0.68, 0.8, 0.153218, -0.0375619, 0.157755
0.7, 0.8, 0.145064, -0.0468325, 0.152436
0.72, 0.8, 0.135767, -0.0562466, 0.146957
0.74, 0.8, 0.125304, -0.0659057, 0.141579
0.76, 0.8, 0.113681, -0.0759872, 0.136739
0.78, 0.8, 0.100947, -0.086813, 0.133142
0.8, 0.8, 0.0871935, -0.0989718, 0.131902
0.82, 0.8, 0.0725327, -0.113546, 0.134735
0.84, 0.8, 0.0570313, -0.132519, 0.14427
0.86, 0.8, 0.0405721, -0.159446, 0.164527
0.88, 0.8, 0.0226428, -0.200251, 0.201527
0.9, 0.8, 0.00222794, -0.263745, 0.263755
0.92, 0.8, -0.0211595, -0.358702, 0.359325
0.94, 0.8, -0.0416744, -0.470884, 0.472725
0.96, 0.8, -0.0430819, -0.512511, 0.514318
0.98, 0.8, -0.0194628, -0.355256, 0.355788
1, 0.8, 0, 0, 0
0, 0.82, 0, 0, 0
0.02, 0.82, 0.000711695, 0.0306414, 0.0306497
0.04, 0.82, 0.00279649, 0.0627691, 0.0628313
0.06, 0.82, 0.00701733, 0.094087, 0.0943483
0.08, 0.82, 0.0136018, 0.122558, 0.12331
0.1, 0.82, 0.0223457, 0.146598, 0.148292
0.12, 0.82, 0.0328161, 0.165355, 0.16858
0.14, 0.82, 0.0445478, 0.178746, 0.184213
0.16, 0.82, 0.0571515, 0.187241, 0.195768
0.18, 0.82, 0.0703274, 0.191549, 0.204051
0.2, 0.82, 0.0838275, 0.192371, 0.209842
0.22, 0.82, 0.0974125, 0.190289, 0.213773
0.24, 0.82, 0.110832, 0.185755, 0.216307
0.26, 0.82, 0.123831, 0.179148, 0.21778
0.28, 0.82, 0.136169, 0.170811, 0.218445
0.3, 0.82, 0.147642, 0.161086, 0.218511
0.32, 0.82, 0.1581, 0.150317, 0.218153
0.34, 0.82, 0.167448, 0.138836, 0.217518
0.36, 0.82, 0.175645, 0.126949, 0.216719
0.38, 0.82, 0.182691, 0.114922, 0.215831
0.4, 0.82, 0.188618, 0.102971, 0.214895
0.42, 0.82, 0.193474, 0.0912573, 0.213916
0.44, 0.82, 0.197317, 0.0798902, 0.212877
0.46, 0.82, 0.2002, 0.0689338, 0.211735
0.48, 0.82, 0.202169, 0.0584143, 0.210439
0.5, 0.82, 0.203258, 0.0483282, 0.208924
0.52, 0.82, 0.203488, 0.0386509, 0.207127
0.54, 0.82, 0.202867, 0.0293434, 0.204978
0.56, 0.82, 0.201386, 0.0203587, 0.202412
0.58, 0.82, 0.199025, 0.011646, 0.199365
0.6, 0.82, 0.195753, 0.00315397, 0.195778
0.62, 0.82, 0.191527, -0.00516695, 0.191596
0.64, 0.82, 0.186297, -0.013364, 0.186776
0.66, 0.82, 0.18001, -0.0214834, 0.181287
0.68, 0.82, 0.172609, -0.0295734, 0.175124
0.7, 0.82, 0.164047, -0.0376924, 0.168322
0.72, 0.82, 0.154287, -0.0459221, 0.160976
0.74, 0.82, 0.143314, -0.054391, 0.153289
0.76, 0.82, 0.131146, -0.0633134, 0.145629
0.78, 0.82, 0.117835, -0.0730541, 0.138643
0.8, 0.82, 0.103471, -0.0842395, 0.133426
0.82, 0.82, 0.0881619, -0.0979554, 0.131787
0.84, 0.82, 0.0719734, -0.116095, 0.136595
0.86, 0.82, 0.0548072, -0.141946, 0.152159
0.88, 0.82, 0.0361948, -0.180908, 0.184494
0.9, 0.82, 0.0151086, -0.241153, 0.241626
0.92, 0.82, -0.00982417, -0.333073, 0.333218
0.94, 0.82, -0.0350398, -0.453443, 0.454794
0.96, 0.82, -0.0437864, -0.523655, 0.525483
0.98, 0.82, -0.0221205, -0.384854, 0.385489
1, 0.82, 0, 0, 0
0, 0.84, 0, 0, 0
0.02, 0.84, -0.000244455, 0.0302497, 0.0302507
0.04, 0.84, 4.77297e-05, 0.0608247, 0.0608248
0.06, 0.84, 0.00234069, 0.0897747, 0.0898052
0.08, 0.84, 0.00736714, 0.115677, 0.115912
0.1, 0.84, 0.0151879, 0.137405, 0.138242
0.12, 0.84, 0.0254452, 0.154319, 0.156402
0.14, 0.84, 0.0376115, 0.16636, 0.170559
0.16, 0.84, 0.0511568, 0.17393, 0.181297
0.18, 0.84, 0.065623, 0.177658, 0.18939
0.2, 0.84, 0.080628, 0.178195, 0.195587
0.22, 0.84, 0.0958402, 0.176106, 0.200496
0.24, 0.84, 0.110955, 0.171841, 0.204549
0.26, 0.84, 0.125688, 0.165765, 0.208027
0.28, 0.84, 0.139779, 0.158194, 0.2111
0.3, 0.84, 0.153007, 0.149425, 0.213867
0.32, 0.84, 0.1652, 0.139746, 0.21638
0.34, 0.84, 0.17624, 0.129435, 0.218664
0.36, 0.84, 0.186058, 0.118749, 0.220724
0.38, 0.84, 0.194632, 0.107916, 0.222548
0.4, 0.84, 0.201972, 0.0971251, 0.224111
0.42, 0.84, 0.208111, 0.0865226, 0.225381
0.44, 0.84, 0.213095, 0.0762142, 0.226314
0.46, 0.84, 0.216972, 0.0662669, 0.226866
0.48, 0.84, 0.219788, 0.0567149, 0.226987
0.5, 0.84, 0.221578, 0.0475662, 0.226626
0.52, 0.84, 0.22237, 0.0388091, 0.225731
0.54, 0.84, 0.222178, 0.0304182, 0.22425
0.56, 0.84, 0.221002, 0.0223593, 0.22213
0.58, 0.84, 0.218833, 0.0145935, 0.219319
0.6, 0.84, 0.21565, 0.00708005, 0.215767
0.62, 0.84, 0.211424, -0.000222395, 0.211425
0.64, 0.84, 0.20612, -0.00735553, 0.206251
0.66, 0.84, 0.199699, -0.0143635, 0.200215
0.68, 0.84, 0.192125, -0.0212978, 0.193302
0.7, 0.84, 0.183368, -0.0282257, 0.185527
0.72, 0.84, 0.173409, -0.0352455, 0.176955
0.74, 0.84, 0.16225, -0.0425096, 0.167726
0.76, 0.84, 0.149913, -0.0502635, 0.158115
0.78, 0.84, 0.136449, -0.0589065, 0.148622
0.8, 0.84, 0.12193, -0.069092, 0.140145
0.82, 0.84, 0.106428, -0.0819036, 0.134295
0.84, 0.84, 0.0899645, -0.0991471, 0.13388
0.86, 0.84, 0.0724026, -0.123865, 0.143474
0.88, 0.84, 0.0532405, -0.160966, 0.169543
0.9, 0.84, 0.0314565, -0.217852, 0.220111
0.92, 0.84, 0.00516413, -0.304902, 0.304946
0.94, 0.84, -0.024592, -0.428534, 0.429239
0.96, 0.84, -0.0427252, -0.527628, 0.529355
0.98, 0.84, -0.0253364, -0.416239, 0.41701
1, 0.84, 0, 0, 0
0, 0.86, 0, 0, 0
0.02, 0.86, -0.00169998, 0.0316207, 0.0316664
0.04, 0.86, -0.00390837, 0.0611968, 0.0613214
0.06, 0.86, -0.00412031, 0.0875383, 0.0876352
0.08, 0.86, -0.00102007, 0.110237, 0.110242
0.1, 0.86, 0.00567952, 0.128873, 0.128998
0.12, 0.86, 0.015641, 0.143189, 0.144041
0.14, 0.86, 0.0282352, 0.153255, 0.155834
0.16, 0.86, 0.0427685, 0.159444, 0.165081
0.18, 0.86, 0.0586067, 0.162298, 0.172556
0.2, 0.86, 0.0752164, 0.162383, 0.178958
0.22, 0.86, 0.0921561, 0.160202, 0.184817
0.24, 0.86, 0.109054, 0.156165, 0.190474
0.26, 0.86, 0.125588, 0.150604, 0.196096
0.28, 0.86, 0.141479, 0.143798, 0.201728
0.3, 0.86, 0.156494, 0.135999, 0.207331
0.32, 0.86, 0.170447, 0.127443, 0.212824
0.34, 0.86, 0.183202, 0.118357, 0.218109
0.36, 0.86, 0.194672, 0.108951, 0.223086
0.38, 0.86, 0.204812, 0.0994108, 0.227663
0.4, 0.86, 0.213614, 0.0898976, 0.23176
0.42, 0.86, 0.221095, 0.0805392, 0.235308
0.44, 0.86, 0.227288, 0.0714312, 0.238248
0.46, 0.86, 0.232232, 0.0626388, 0.240531
0.48, 0.86, 0.235971, 0.0541999, 0.242116
0.5, 0.86, 0.238544, 0.0461304, 0.242963
0.52, 0.86, 0.239983, 0.0384282, 0.24304
0.54, 0.86, 0.240311, 0.0310787, 0.242313
0.56, 0.86, 0.239545, 0.0240585, 0.24075
0.58, 0.86, 0.23769, 0.0173385, 0.238321
0.6, 0.86, 0.234745, 0.0108863, 0.234997
0.62, 0.86, 0.230702, 0.00466701, 0.23075
0.64, 0.86, 0.225552, -0.00135736, 0.225556
0.66, 0.86, 0.219281, -0.00723059, 0.2194
0.68, 0.86, 0.211879, -0.0130076, 0.212278
0.7, 0.86, 0.20334, -0.0187636, 0.204204
0.72, 0.86, 0.193665, -0.0246092, 0.195222
0.74, 0.86, 0.182867, -0.0307138, 0.185429
0.76, 0.86, 0.170969, -0.037342, 0.175
0.78, 0.86, 0.158002, -0.0449109, 0.164261
0.8, 0.86, 0.143995, -0.0540816, 0.153816
0.82, 0.86, 0.128957, -0.065917, 0.144827
0.84, 0.86, 0.112818, -0.0821232, 0.139543
0.86, 0.86, 0.0953404, -0.105505, 0.142201
0.88, 0.86, 0.0758965, -0.14048, 0.159671
0.9, 0.86, 0.0533674, -0.193764, 0.200979
0.92, 0.86, 0.0256751, -0.274573, 0.275771
0.94, 0.86, -0.00832879, -0.395533, 0.395621
0.96, 0.86, -0.0382476, -0.520823, 0.522225
0.98, 0.86, -0.0289354, -0.448044, 0.448977
1, 0.86, 0, 0, 0
0, 0.88, 0, 0, 0
0.02, 0.88, -0.00401616, 0.0356229, 0.0358486
0.04, 0.88, -0.00976456, 0.0647038, 0.0654365
0.06, 0.88, -0.013165, 0.0878732, 0.0888539
0.08, 0.88, -0.0122765, 0.106448, 0.107154
0.1, 0.88, -0.00671732, 0.12104, 0.121226
0.12, 0.88, 0.00305882, 0.131916, 0.131951
0.14, 0.88, 0.0162321, 0.13934, 0.140282
0.16, 0.88, 0.0319031, 0.143676, 0.147175
0.18, 0.88, 0.0492482, 0.145358, 0.153474
0.2, 0.88, 0.0675792, 0.144829, 0.159819
0.22, 0.88, 0.086343, 0.142484, 0.166603
0.24, 0.88, 0.105096, 0.138656, 0.173985
0.26, 0.88, 0.123479, 0.133617, 0.181936
0.28, 0.88, 0.141192, 0.127597, 0.190306
0.3, 0.88, 0.157992, 0.120799, 0.198882
0.32, 0.88, 0.173686, 0.113409, 0.207433
0.34, 0.88, 0.188127, 0.105605, 0.215741
0.36, 0.88, 0.201216, 0.0975515, 0.223616
0.38, 0.88, 0.212895, 0.0893966, 0.230902
0.4, 0.88, 0.22314, 0.0812695, 0.237479
0.42, 0.88, 0.231956, 0.0732759, 0.243255
0.44, 0.88, 0.239368, 0.0654975, 0.248167
0.46, 0.88, 0.245412, 0.0579926, 0.252171
0.48, 0.88, 0.250134, 0.050798, 0.25524
0.5, 0.88, 0.253579, 0.0439319, 0.257356
0.52, 0.88, 0.255792, 0.0373981, 0.258511
0.54, 0.88, 0.256813, 0.0311885, 0.2587
0.56, 0.88, 0.256679, 0.025287, 0.257921
0.58, 0.88, 0.255419, 0.0196715, 0.256175
0.6, 0.88, 0.253058, 0.0143156, 0.253463
0.62, 0.88, 0.249617, 0.00918869, 0.249786
0.64, 0.88, 0.245113, 0.00425566, 0.24515
0.66, 0.88, 0.239561, -0.000526623, 0.239562
0.68, 0.88, 0.232975, -0.0052145, 0.233033
0.7, 0.88, 0.225368, -0.00988651, 0.225584
0.72, 0.88, 0.216753, -0.014658, 0.217249
0.74, 0.88, 0.207144, -0.0197027, 0.208079
0.76, 0.88, 0.196545, -0.0252876, 0.198166
0.78, 0.88, 0.184951, -0.0318255, 0.18767
0.8, 0.88, 0.172328, -0.0399577, 0.1769
0.82, 0.88, 0.158589, -0.0506976, 0.166495
0.84, 0.88, 0.143534, -0.0656226, 0.157824
0.86, 0.88, 0.126765, -0.0872932, 0.153914
0.88, 0.88, 0.107446, -0.119588, 0.160767
0.9, 0.88, 0.0841997, -0.168622, 0.188475
0.92, 0.88, 0.054754, -0.242149, 0.248262
0.94, 0.88, 0.0166708, -0.354293, 0.354685
0.96, 0.88, -0.0275883, -0.498382, 0.499145
0.98, 0.88, -0.0320677, -0.476878, 0.477955
1, 0.88, 0, 0, 0
0, 0.9, 0, 0, 0
0.02, 0.9, -0.00780847, 0.0436702, 0.0443629
0.04, 0.9, -0.018604, 0.0724526, 0.074803
0.06, 0.9, -0.0259478, 0.0912337, 0.0948519
0.08, 0.9, -0.0273489, 0.104297, 0.107824
0.1, 0.9, -0.0226314, 0.113669, 0.1159
0.12, 0.9, -0.0126234, 0.120212, 0.120873
0.14, 0.9, 0.00151416, 0.124363, 0.124373
0.16, 0.9, 0.0186171, 0.126431, 0.127795
0.18, 0.9, 0.037668, 0.126699, 0.13218
0.2, 0.9, 0.0578414, 0.125437, 0.138131
0.22, 0.9, 0.078491, 0.122895, 0.145822
0.24, 0.9, 0.0991164, 0.119291, 0.155094
0.26, 0.9, 0.119326, 0.114813, 0.165592
0.28, 0.9, 0.138809, 0.109628, 0.176879
0.3, 0.9, 0.157319, 0.103882, 0.188522
0.32, 0.9, 0.174663, 0.0977128, 0.200138
0.34, 0.9, 0.190698, 0.0912506, 0.211406
0.36, 0.9, 0.205324, 0.0846166, 0.222076
0.38, 0.9, 0.218481, 0.0779215, 0.231961
0.4, 0.9, 0.230147, 0.0712623, 0.240928
0.42, 0.9, 0.240327, 0.0647204, 0.248889
0.44, 0.9, 0.249047, 0.0583597, 0.255794
0.46, 0.9, 0.256353, 0.0522272, 0.261619
0.48, 0.9, 0.262297, 0.0463538, 0.266362
0.5, 0.9, 0.26694, 0.0407562, 0.270033
0.52, 0.9, 0.270342, 0.0354396, 0.272655
0.54, 0.9, 0.272562, 0.0303995, 0.274252
0.56, 0.9, 0.273657, 0.0256244, 0.274854
0.58, 0.9, 0.273678, 0.0210972, 0.27449
0.6, 0.9, 0.27267, 0.0167966, 0.273187
0.62, 0.9, 0.270676, 0.0126967, 0.270974
0.64, 0.9, 0.267731, 0.00876609, 0.267874
0.66, 0.9, 0.263865, 0.0049651, 0.263912
0.68, 0.9, 0.259105, 0.00124055, 0.259108
0.7, 0.9, 0.253468, -0.00248232, 0.25348
0.72, 0.9, 0.246964, -0.00631329, 0.247045
0.74, 0.9, 0.23959, -0.0104164, 0.239816
0.76, 0.9, 0.231319, -0.0150421, 0.231808
0.78, 0.9, 0.222096, -0.0205738, 0.223047
0.8, 0.9, 0.211807, -0.0276022, 0.213598
0.82, 0.9, 0.200252, -0.0370519, 0.203651
0.84, 0.9, 0.18708, -0.0503282, 0.193732
0.86, 0.9, 0.171678, -0.0697153, 0.185293
0.88, 0.9, 0.152948, -0.0984805, 0.18191
0.9, 0.9, 0.12914, -0.142077, 0.191997
0.92, 0.9, 0.0973832, -0.207028, 0.228788
0.94, 0.9, 0.0547473, -0.305358, 0.310227
0.96, 0.9, -0.006039, -0.454363, 0.454403
0.98, 0.9, -0.0321042, -0.49546, 0.496499
1, 0.9, 0, 0, 0
0, 0.92, 0, 0, 0
0.02, 0.92, -0.0141718, 0.0582069, 0.0599073
0.04, 0.92, -0.0321978, 0.0859911, 0.0918214
0.06, 0.92, -0.0442186, 0.0979328, 0.107453
0.08, 0.92, -0.0475773, 0.103405, 0.113825
0.1, 0.92, -0.0429289, 0.106171, 0.114521
0.12, 0.92, -0.0318996, 0.107543, 0.112174
0.14, 0.92, -0.0161806, 0.107938, 0.109144
0.16, 0.92, 0.00276263, 0.107473, 0.107508
0.18, 0.92, 0.0237532, 0.106195, 0.108819
0.2, 0.92, 0.0458832, 0.104154, 0.113813
0.22, 0.92, 0.0684655, 0.10142, 0.122366
0.24, 0.92, 0.0909821, 0.0980741, 0.133777
0.26, 0.92, 0.113039, 0.0942039, 0.147147
0.28, 0.92, 0.134334, 0.0898978, 0.161639
0.3, 0.92, 0.154633, 0.085243, 0.176572
0.32, 0.92, 0.173759, 0.0803254, 0.191428
0.34, 0.92, 0.191586, 0.0752285, 0.205826
0.36, 0.92, 0.208026, 0.070032, 0.219498
0.38, 0.92, 0.223033, 0.06481, 0.232259
0.4, 0.92, 0.236592, 0.0596286, 0.243991
0.42, 0.92, 0.248716, 0.054544, 0.254626
0.44, 0.92, 0.259436, 0.0496015, 0.264135
0.46, 0.92, 0.268803, 0.044835, 0.272516
0.48, 0.92, 0.276873, 0.0402678, 0.279786
0.5, 0.92, 0.283712, 0.0359133, 0.285976
0.52, 0.92, 0.289385, 0.0317763, 0.291124
0.54, 0.92, 0.293954, 0.0278551, 0.295271
0.56, 0.92, 0.297481, 0.024142, 0.298459
0.58, 0.92, 0.300021, 0.0206253, 0.300729
0.6, 0.92, 0.301625, 0.017289, 0.30212
0.62, 0.92, 0.302336, 0.0141132, 0.302665
0.64, 0.92, 0.302192, 0.0110727, 0.302395
0.66, 0.92, 0.301223, 0.00813432, 0.301333
0.68, 0.92, 0.299451, 0.00525297, 0.299497
0.7, 0.92, 0.296886, 0.00236429, 0.296895
0.72, 0.92, 0.293523, -0.000626762, 0.293524
0.74, 0.92, 0.289337, -0.00386194, 0.289363
0.76, 0.92, 0.284267, -0.00755836, 0.284368
0.78, 0.92, 0.278205, -0.0120453, 0.278465
0.8, 0.92, 0.270963, -0.0178316, 0.271549
0.82, 0.92, 0.262226, -0.0257039, 0.263483
0.84, 0.92, 0.25149, -0.0368431, 0.254174
0.86, 0.92, 0.2379, -0.0531776, 0.243771
0.88, 0.92, 0.220081, -0.0772813, 0.233255
0.9, 0.92, 0.195798, -0.113845, 0.226489
0.92, 0.92, 0.161315, -0.167895, 0.232833
0.94, 0.92, 0.112538, -0.249616, 0.273812
0.96, 0.92, 0.0346861, -0.382667, 0.384235
0.98, 0.92, -0.0224599, -0.489649, 0.490164
1, 0.92, 0, 0, 0
0, 0.94, 0, 0, 0
0.02, 0.94, -0.0257008, 0.0843475, 0.0881761
0.04, 0.94, -0.05395, 0.107485, 0.120265
0.06, 0.94, -0.0706313, 0.107495, 0.128623
0.08, 0.94, -0.0740685, 0.102283, 0.126285
0.1, 0.94, -0.0670468, 0.0969798, 0.1179
0.12, 0.94, -0.0527392, 0.0925886, 0.106556
0.14, 0.94, -0.0335872, 0.0890186, 0.0951441
0.16, 0.94, -0.0113244, 0.0859566, 0.0866994
0.18, 0.94, 0.0128223, 0.0831163, 0.0840995
0.2, 0.94, 0.0379735, 0.0802963, 0.0888227
0.22, 0.94, 0.0634892, 0.0773765, 0.10009
0.24, 0.94, 0.0888954, 0.074298, 0.115856
0.26, 0.94, 0.113835, 0.0710423, 0.134184
0.28, 0.94, 0.138036, 0.0676167, 0.153707
0.3, 0.94, 0.161288, 0.064044, 0.173538
0.32, 0.94, 0.183435, 0.0603567, 0.19311
0.34, 0.94, 0.204361, 0.0565927, 0.212052
0.36, 0.94, 0.223989, 0.0527922, 0.230126
0.38, 0.94, 0.242272, 0.0489956, 0.247177
0.4, 0.94, 0.259194, 0.0452406, 0.263113
0.42, 0.94, 0.274758, 0.041561, 0.277884
0.44, 0.94, 0.288988, 0.0379852, 0.291473
0.46, 0.94, 0.301917, 0.0345351, 0.303886
0.48, 0.94, 0.313591, 0.0312269, 0.315142
0.5, 0.94, 0.32406, 0.0280705, 0.325274
0.52, 0.94, 0.333377, 0.0250705, 0.334319
0.54, 0.94, 0.341595, 0.0222269, 0.342317
0.56, 0.94, 0.348764, 0.019536, 0.349311
0.58, 0.94, 0.354934, 0.0169904, 0.35534
0.6, 0.94, 0.360148, 0.0145796, 0.360443
0.62, 0.94, 0.364446, 0.0122899, 0.364653
0.64, 0.94, 0.367863, 0.0101027, 0.368002
0.66, 0.94, 0.370426, 0.00799332, 0.370513
0.68, 0.94, 0.372154, 0.00592707, 0.372201
0.7, 0.94, 0.37305, 0.00385405, 0.37307
0.72, 0.94, 0.373104, 0.00170014, 0.373108
0.74, 0.94, 0.372273, -0.000645179, 0.372274
0.76, 0.94, 0.370477, -0.00335149, 0.370492
0.78, 0.94, 0.367569, -0.00667341, 0.36763
0.8, 0.94, 0.363303, -0.0110071, 0.36347
0.82, 0.94, 0.357274, -0.0169481, 0.357676
0.84, 0.94, 0.348834, -0.0254014, 0.349757
0.86, 0.94, 0.336909, -0.0377954, 0.339023
0.88, 0.94, 0.319843, -0.0559774, 0.324704
0.9, 0.94, 0.29477, -0.0836389, 0.306406
0.92, 0.94, 0.257443, -0.123512, 0.285538
0.94, 0.94, 0.2004, -0.18668, 0.273879
0.96, 0.94, 0.109785, -0.280152, 0.300895
0.98, 0.94, 0.0117497, -0.435079, 0.435237
1, 0.94, 0, 0, 0
0, 0.96, 0, 0, 0
0.02, 0.96, -0.051784, 0.131997, 0.141792
0.04, 0.96, -0.0899597, 0.131462, 0.159295
0.06, 0.96, -0.0981825, 0.109406, 0.147002
0.08, 0.96, -0.0846779, 0.0913679, 0.124573
0.1, 0.96, -0.0608903, 0.0785073, 0.099353
0.12, 0.96, -0.032574, 0.0694808, 0.0767376
0.14, 0.96, -0.0022484, 0.063024, 0.0630641
0.16, 0.96, 0.0289141, 0.0582234, 0.0650076
0.18, 0.96, 0.0602898, 0.0544614, 0.081246
0.2, 0.96, 0.0914923, 0.0513317, 0.104908
0.22, 0.96, 0.122247, 0.0485731, 0.131543
0.24, 0.96, 0.152339, 0.0460209, 0.159138
0.26, 0.96, 0.181589, 0.0435741, 0.186744
0.28, 0.96, 0.209846, 0.0411737, 0.213847
0.3, 0.96, 0.236981, 0.0387887, 0.240135
0.32, 0.96, 0.26289, 0.0364067, 0.265399
0.34, 0.96, 0.287487, 0.0340281, 0.289494
0.36, 0.96, 0.310712, 0.0316615, 0.312321
0.38, 0.96, 0.332524, 0.0293203, 0.333814
0.4, 0.96, 0.352902, 0.0270203, 0.353935
0.42, 0.96, 0.371844, 0.024777, 0.372668
0.44, 0.96, 0.389363, 0.022605, 0.390018
0.46, 0.96, 0.405484, 0.0205161, 0.406003
0.48, 0.96, 0.420245, 0.0185194, 0.420652
0.5, 0.96, 0.433688, 0.0166209, 0.434006
0.52, 0.96, 0.445864, 0.0148234, 0.44611
0.54, 0.96, 0.456825, 0.0131272, 0.457013
0.56, 0.96, 0.466624, 0.01153, 0.466767
0.58, 0.96, 0.475315, 0.0100275, 0.475421
0.6, 0.96, 0.48295, 0.00861305, 0.483027
0.62, 0.96, 0.489577, 0.00727771, 0.489631
0.64, 0.96, 0.495239, 0.00600949, 0.495275
0.66, 0.96, 0.499973, 0.00479209, 0.499996
0.68, 0.96, 0.503806, 0.00360268, 0.503819
0.7, 0.96, 0.50675, 0.00240838, 0.506756
0.72, 0.96, 0.508796, 0.00116065, 0.508797
0.74, 0.96, 0.509901, -0.000212798, 0.509901
0.76, 0.96, 0.509974, -0.00182199, 0.509977
0.78, 0.96, 0.508845, -0.00383075, 0.50886
0.8, 0.96, 0.506226, -0.00649331, 0.506268
0.82, 0.96, 0.501641, -0.010177, 0.501744
0.84, 0.96, 0.494315, -0.0154572, 0.494556
0.86, 0.96, 0.483015, -0.0231364, 0.483569
0.88, 0.96, 0.465769, -0.0343726, 0.467035
0.9, 0.96, 0.439407, -0.0510876, 0.442367
0.92, 0.96, 0.399218, -0.0744613, 0.406103
0.94, 0.96, 0.336341, -0.112932, 0.354794
0.96, 0.96, 0.244039, -0.156074, 0.289679
0.98, 0.96, 0.1073, -0.300213, 0.318812
1, 0.96, 0, 0, 0
0, 0.98, 0, 0, 0
0.02, 0.98, -0.0836768, 0.18769, 0.205498
0.04, 0.98, -0.0315365, 0.107095, 0.111642
0.06, 0.98, 0.0462345, 0.0660664, 0.0806375
0.08, 0.98, 0.117542, 0.0452001, 0.125934
0.1, 0.98, 0.176619, 0.0340218, 0.179866
0.12, 0.98, 0.22587, 0.0274435, 0.227532
0.14, 0.98, 0.268238, 0.0232217, 0.269241
0.16, 0.98, 0.305819, 0.0203279, 0.306494
0.18, 0.98, 0.339975, 0.0182316, 0.340463
0.2, 0.98, 0.371566, 0.0166289, 0.371938
0.22, 0.98, 0.401127, 0.0153345, 0.40142
0.24, 0.98, 0.428977, 0.0142325, 0.429213
0.26, 0.98, 0.455299, 0.0132497, 0.455491
0.28, 0.98, 0.480186, 0.0123404, 0.480345
0.3, 0.98, 0.503683, 0.0114768, 0.503814
0.32, 0.98, 0.525802, 0.0106436, 0.52591
0.34, 0.98, 0.546545, 0.00983332, 0.546634
0.36, 0.98, 0.565912, 0.00904411, 0.565984
0.38, 0.98, 0.583906, 0.00827724, 0.583965
0.4, 0.98, 0.600541, 0.00753571, 0.600588
0.42, 0.98, 0.61584, 0.00682309, 0.615878
0.44, 0.98, 0.629837, 0.00614277, 0.629867
0.46, 0.98, 0.642573, 0.00549747, 0.642597
0.48, 0.98, 0.654101, 0.00488901, 0.654119
0.5, 0.98, 0.664475, 0.00431821, 0.664489
0.52, 0.98, 0.673756, 0.00378497, 0.673767
0.54, 0.98, 0.682006, 0.0032883, 0.682014
0.56, 0.98, 0.689285, 0.0028265, 0.68929
0.58, 0.98, 0.695653, 0.00239718, 0.695657
0.6, 0.98, 0.701167, 0.00199728, 0.70117
